pc_id,Constituency,State,Name,Party,QueerStatement,queer_text,Quote,Link 1,Link 2,Link 3,Link 4,Link 5,Link 6,Link 7,Link 8,Link 9,Link 10,Link 11,Link 12,Trans Rights,LGBTQIA+ Rights,377 Against,377 For,TA FOR,TA AMEND,Homophobe,pc_category,Link
2906,Raichur,Karnataka,Raja Amareswara Naik,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,ST,https://www.pinklistindia.com/pinksabha/silentmp
2725,Thane,Maharashtra,Rajan Vichare,Shiv Sena,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2116,Jagatsinghpur,Orissa,Rajashree Mallick,Biju Janata Dal,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
1802,Silchar,Assam,Rajdeep Roy,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
910,Meerut,Uttar Pradesh,Rajendra Agrawal,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2722,Palghar,Maharashtra,Rajendra Gavit,Shiv Sena,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,ST,https://www.pinklistindia.com/pinksabha/silentmp
2413,Junagadh,Gujarat,Rajesh Chudasama,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"It was the strong will of the Government that Lok Sabha passed many historical bills like ... the Transgender Persons (Protection of Rights) Bill. Such a new India is in the making as will provide sufficient facilities and opportunities for advancement to the poor, the Dalit, the women, the youths, the tribals and the minorities.",http://loksabhadocs.nic.in/Synop/17/III/2Supp+Supp+Syn-05-02-2020.pdf,,,,,,,,,,,,✓,,,,,,,GEN,https://pinklistindia.com/map/junagadh
930,Sitapur,Uttar Pradesh,Rajesh Verma,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1020,Saran,Bihar,Rajiv Pratap Rudy,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
919,Fatehpur Sikri,Uttar Pradesh,Rajkumar Chahar,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1401,Inner Manipur,Manipur,Rajkumar Ranjan Singh,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
3201,Kasaragod,Kerala,Rajmohan Unnithan,Indian National Congress,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
935,Lucknow,Uttar Pradesh,Rajnath Singh,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,We support Section 377 because we believe that homosexuality is an unnatural act that cannot be supported.,https://www.telegraphindia.com/india/bjp-comes-out-vows-to-oppose-homosexuality/cid/231442,https://www.news18.com/news/politics/most-political-parties-join-millions-in-applauding-section-377-verdict-silence-from-bjp-bsp-and-tmc-1871027.html,,,,,,,,,,,,,,,,,✓,GEN,https://pinklistindia.com/map/lucknow
1904,Darjeeling,West Bengal,Raju Bista,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
922,Etah,Uttar Pradesh,Rajveer Singh,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"Voted against the introduction of Shashi Tharoor's private member bill, the Indian Penal Code (Amendment) Bill, 2015, which substituted a new section for Section 377.",http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,,,,,,,,,,,,,,,✓,,,,GEN,https://pinklistindia.com/map/etah
916,Hathras,Uttar Pradesh,Rajvir Singh Diler,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
806,Jaipur Rural,Rajasthan,Rajyavardhan Singh Rathore,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"Voted against the introduction of Shashi Tharoor's private member bill, the Indian Penal Code (Amendment) Bill, 2015, which substituted a new section for Section 377.",http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,,,,,,,,,,,,,,,✓,,,,GEN,https://pinklistindia.com/map/jaipur-rural
2313,Jabalpur,Madhya Pradesh,Rakesh Singh,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2704,Raver,Maharashtra,Raksha Khadase,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1031,Pataliputra,Bihar,Ram Kripal Yadav,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2819,Srikakulam,Andhra Pradesh,Ram Mohan Naidu Kinjarapu,Telugu Desam Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
941,Etawah,Uttar Pradesh,Ram Shankar Katheria,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
958,Shrawasti,Uttar Pradesh,Ram Shiromani Verma,Bahujan Samaj Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1004,Sheohar,Bihar,Rama Devi,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2318,Vidisha,Madhya Pradesh,Ramakant Bhargava,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
966,Deoria,Uttar Pradesh,Ramapati Ram Tripathi,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,There should be more initiatives to bring the third gender into the social mainstream. Transgenders are a part of society and have the right to lead a normal life like all of us. They should also enter into the political mainstream. Education will empower them and open new avenues in life for them.,https://sw-ke.latest.facebook.com/YesWeExistIndia/posts/468725370495142,https://timesofindia.indiatimes.com/home/education/news/school-for-transgenders-to-be-set-up-in-uttar-pradesh-soon/articleshow/72955032.cms,,,,,,,,,,,✓,,,,,,,GEN,https://pinklistindia.com/map/deoria
807,Jaipur,Rajasthan,Ramcharan Bohara,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,Asked the Social Justice ministry whether the Government is aware that a large number of eunuchs/transgenders are found begging in metropolis in the country; whether the Government has any proposal to rehabilitate and bring them into the mainstream of the society; and whether the Government has any proposal to impart skill training to the transgenders and provide educational and employment facilities to transgenders through special quota or reservation in educational institutions and Government jobs.,http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=25589&lsno=16,http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,,,,,,,,,,,✓,,,✓,,,,GEN,https://pinklistindia.com/map/jaipur
2708,Wardha,Maharashtra,Ramdas Tadas,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
707,South Delhi,Delhi,Ramesh Bidhuri,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"महोदय, इस प्राइवेट मैम्बर बिल में विसंगतियां हैं क्योंकि यह समाज से उनको अलग करने की दिशा में लेकर जाता है। जैसे अलग कोर्ट बन जाए, अलग थाना बन जाए इससे वह अपने आपको अलग महसूस करेगा। मेरा निवेदन है कि जितनी विसंगतियां हैं, वह क्लियर होनी चाहिए।",http://loksabhaph.nic.in/Debates/Result16.aspx?dbsl=6872,,,,,,,,,,,,✓,,,,,,,GEN,https://pinklistindia.com/map/south-delhi
978,Bhadohi,Uttar Pradesh,Ramesh Chand Bind,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
606,Sonipat,Haryana,Ramesh Chander Kaushik,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"Voted against the introduction of Shashi Tharoor's private member bill, the Indian Penal Code (Amendment) Bill, 2015, which substituted a new section for Section 377.",http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,,,,,,,,,,,,,,,✓,,,,GEN,https://pinklistindia.com/map/sonipat
2112,Nabarangpur,Orissa,Ramesh Chandra Majhi,Biju Janata Dal,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,ST,https://www.pinklistindia.com/pinksabha/silentmp
2904,Bijapur,Karnataka,Ramesh Jigajinagi,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
505,Haridwar,Uttarakhand,Ramesh Pokhriyal,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"At present there are no transgender students studying in the Central Universities, except the Indira Gandhi National Open University (IGNOU) where a total of 814 transgender students have been enrolled in the last 5 years. Also, the Central Universities of the country, which are directly under the administrative control of the Ministry of Human Resource Development (MHRD), do not have any transgender recruited to the university staff.",http://164.100.24.220/loksabhaquestions/annex/172/AU2162.pdf,https://twitter.com/DrRPNishank/status/1170652009906626560,https://www.ndtv.com/education/814-transgenders-enroll-in-ignou-in-last-5-years-none-in-other-central-universities-2142191,http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,,,,,,,,,✓,,,✓,✓,,,GEN,https://pinklistindia.com/map/haridwar
2411,Porbandar,Gujarat,Rameshbhai Dhaduk,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1813,Dibrugarh,Assam,Rameswar Teli,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1007,Jhanjharpur,Bihar,Ramprit Mandal,Janata Dal (United),0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
3209,Alathur,Kerala,Ramya Haridas,Indian National Congress,1,Vocal on LGBTQIA+ Issues,"Even more satisfying is the change in societal attitude towards the transgender community. When I heard from my colleagues about the canteen run by transgenders at the Palakkad civil station, I felt a sense of pride, my state too is changing. These last 20 years have turned sexuality and sexism into burning, sensitive issues. It is being said that this is the fourth wave of feminism.",https://english.manoramaonline.com/lifestyle/women/2019/12/31/ramya-haridas-gender-equality-new-year.html,http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=29742&lsno=17,,,,,,,,,,,✓,✓,,,,,,SC,https://pinklistindia.com/map/alathur
2420,Vadodara,Gujarat,Ranjanben Bhatt,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
809,Bharatpur,Rajasthan,Ranjeeta Koli,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
2743,Madha,Maharashtra,Ranjit Naik-Nimbalkar,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
609,Gurgaon,Haryana,Rao Inderjit Singh,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2718,Jalna,Maharashtra,Raosaheb Danve,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2418,Panchmahal,Gujarat,Ratansinh Rathod,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
601,Ambala,Haryana,Rattan Lal Kataria,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"At an Assocham Conference, he said that apart from people with disabilities, companies also need to promote representation of the LGBT community, weaker sections of society and create a conducive work environment.",https://www.theweek.in/news/india/2019/07/18/modi-govt-bats-more-jobs-lgbt-community-members.html,https://www.youtube.com/watch?v=k7uS4AXMDTo,http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=816,,,,,,,,,,✓,✓,,,✓,,,SC,https://pinklistindia.com/map/ambala
3333,Theni,Tamil Nadu,Raveendranath Kumar,AIADMK,1,Vocal on LGBTQIA+ Issues,"I appreciate the hon. Minister of Social Justice and Empowerment Shri Thaawar Chand Gehlot Ji who has brought this amendment, under the auspicious and caring guidance of our hon. Prime Minister Shri Narendra Modi Ji, for providing social, economic and educational empowerment of the transgender persons in our society.",http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=816,,,,,,,,,,,,✓,,,,✓,,,GEN,https://pinklistindia.com/map/theni
964,Gorakhpur,Uttar Pradesh,Ravi Kishan,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,It's a big challenge for a straight guy to play gay. I'd love to play a gay character. I used to play Sita in the stage shows of Ramleela back home in Jaunpur.,https://www.hindustantimes.com/india/happy-and-gay/story-kHkexi1TlfBo3hdDCuyhLO.html,,,,,,,,,,,,,✓,,,,,✓,GEN,https://pinklistindia.com/map/gorakhpur
1030,Patna Sahib,Bihar,Ravi Shankar Prasad,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,There was a view that may be sexual preference is also a personal choice. Why not decriminalise it? Other issues like same-sex marriages are a separate matter. This was a purely human issue. It is a recognition of changing attitudes in India.,https://www.indiatoday.in/mail-today/story/ayodhya-case-babri-masjid-ram-temple-ravi-shankar-prasad-1411692-2018-12-18,https://timesofindia.indiatimes.com/india/sexual-preference-can-be-a-personal-choice-says-law-minister-ravi-shankar-prasad/articleshow/65086552.cms,https://www.youtube.com/watch?v=0VCGtOtzFe0,,,,,,,,,,,✓,✓,,,,,GEN,https://pinklistindia.com/map/patna-sahib
971,Salempur,Uttar Pradesh,Ravindra Kushawaha,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"Voted against the introduction of Shashi Tharoor's private member bill, the Indian Penal Code (Amendment) Bill, 2015, which substituted a new section for Section 377.",http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,,,,,,,,,,,,,,,✓,,,,GEN,https://pinklistindia.com/map/salempur
307,Ludhiana,Punjab,Ravneet Singh Bittu,Indian National Congress,1,Vocal on LGBTQIA+ Issues,"Voted in favour of introducing Shashi Tharoor's private member bill, the Indian Penal Code (Amendment) Bill, 2015, which substituted a new section for Section 377.",http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,,,,,,,,,,,,✓,,✓,,,,,GEN,https://pinklistindia.com/map/ludhiana
1602,Tripura East,Tripura,Rebati Tripura,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,ST,https://www.pinklistindia.com/pinksabha/silentmp
929,Dhaurahra,Uttar Pradesh,Rekha Verma,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2201,Surguja,Chhattisgarh,Renuka Singh,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,ST,https://www.pinklistindia.com/pinksabha/silentmp
2807,Malkajgiri,Telangana,Revanth Reddy,Indian National Congress,1,Vocal on LGBTQIA+ Issues,Asked in Parliament for the University-wise details of Number of Transgender students studying in various Central Universities of the country; the University-wise details of Number of Transgender Teaching Staffs in various Central Universities of the country; the University-wise details of Number of Transgender Non-Teaching Staffs in various Central Universities of the country; and the Year-wise details of steps taken during last five years to ensure increase in participation of the transgender community in the higher education.,http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=8655&lsno=17,http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=18596&lsno=17,http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=18673&lsno=17,,,,,,,,,,✓,,,,,,,GEN,https://pinklistindia.com/map/malkajgiri
952,Allahabad,Uttar Pradesh,Rita Bahuguna Joshi,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,Asked a question in Parliament regarding the the total number of registered Transgender people and total IDs and Certificate that has been issued from the “National Portal for Transgender Persons.”,http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=31408&lsno=17,,,,,,,,,,,,,,,,,,,GEN,https://pinklistindia.com/map/allahabad
955,Ambedkar Nagar,Uttar Pradesh,Ritesh Pandey,Bahujan Samaj Party,1,Vocal on LGBTQIA+ Issues,"The proposed legislation (Surrogacy Bill) uses the word ‘women’ throughout whereas access to safe abortions is critical for transgender – a Bill that the Government has just passed giving them rights as individuals – inter-sex and gender diverse persons. Therefore, I suggest that the word ‘women’ should be replaced by ‘persons’. ",http://loksabhadocs.nic.in/Synop/17/III/Supp+Syn-17-03-2020.pdf,http://loksabhadocs.nic.in/questionslist/MyFolder/08072019.pdf,http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=4536,,,,,,,,,,✓,✓,,,,,,GEN,https://pinklistindia.com/map/ambedkar-nagar
2311,Sidhi,Madhya Pradesh,Riti Pathak,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"Asked in Parliament whether the Government is aware that a large number of eunuchs/transgenders are found begging in metropolis in the country and if so, the details thereof; whether the Government has any proposal to rehabilitate and bring them into the mainstream of the society and if so, the details thereof along with the measures taken to improve the living conditions of the said community; and whether the Government has any proposal to impart skill training to the transgenders and provide educational and employment facilities to transgenders through special quota or reservation in educational institutions and Government jobs.",http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=25589&lsno=16,http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,,,,,,,,,,,✓,,,✓,,,,GEN,https://pinklistindia.com/map/sidhi
948,Banda,Uttar Pradesh,RK Singh Patel,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2320,Rajgarh,Madhya Pradesh,Rodmal Nagar,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"Voted against the introduction of Shashi Tharoor's private member bill, the Indian Penal Code (Amendment) Bill, 2015, which substituted a new section for Section 377.",http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,,,,,,,,,,,,,,,✓,,,,GEN,https://pinklistindia.com/map/rajgarh
3338,Tirunelveli,Tamil Nadu,S Gnanathiraviam,Dravida Munnetra Kazhagam,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
3307,Arakkonam,Tamil Nadu,S Jagathrakshakan,Dravida Munnetra Kazhagam,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2928,Kolar,Karnataka,S Muniswamy,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,Asked in Parliament whether the Government has any plan to introduce new schemes for the upliftment of transgenders and the funds allotted in this regard including in the State of Karnataka?,http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=15140&lsno=17,,,,,,,,,,,,✓,,,,,,,SC,https://pinklistindia.com/map/kolar
3328,Mayiladuturai,Tamil Nadu,S Ramalingam,Dravida Munnetra Kazhagam,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
3310,Dharmapuri,Tamil Nadu,S Senthilkumar,Dravida Munnetra Kazhagam,1,Vocal on LGBTQIA+ Issues,Self- respect marriage law should be enacted for entire India. The differently abled people and the transgenders should be given reservation in the Government setup.,http://loksabhadocs.nic.in/Synop/17/III/2Supp+Supp+Syn-13-03-2020.pdf,http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=3907 ,https://www.google.com/amp/s/www.thenewsminute.com/article/two-private-member-bills-introduced-parliament-lgbtqia-persons-rights-162523%3famp,https://twitter.com/DrSenthil_MDRD/status/1509870900539453440,https://twitter.com/drsenthil_mdrd/status/1509967740119175168?s=61&t=5pKBuH5_-K9X1eWtmWK0mQ,https://translaw.clpr.org.in/wp-content/uploads/2022/05/Equal-protection-of-rights-for-lgbtq-persons-by-Senthil-Kumar.pdf,,,,,,,✓,,,,,,,GEN,https://pinklistindia.com/map/dharmapuri
3332,Madurai,Tamil Nadu,S Venkatesan,CPI (M),0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2738,Shirdi,Maharashtra,Sadashiv Lokhande,Shiv Sena,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
1926,Uluberia,West Bengal,Sajda Ahmed,All India Trinamool Congress,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
933,Unnao,Uttar Pradesh,Sakshi Maharaj,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"We have accepted the slogan ‘Hum do, hamara ek’. Now these traitors are not satisfied. They have given another slogan ‘Hum do aur hamara….’ They are advocating marriage of a girl to a girl, boy to another boy. This is what the last government did. Didn’t this corrupt the mind?",http://www.gaylaxymag.com/latest-news/bjp-mp-sakshi-maharajs-comment-on-gays-and-lesbians-that-went-unnoticed/,,,,,,,,,,,,,,,,,,✓,GEN,https://pinklistindia.com/map/unnao
2302,Bhind,Madhya Pradesh,Sandhya Ray,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
939,Pratapgarh,Uttar Pradesh,Sangam Lal Gupta,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
968,Lalganj,Uttar Pradesh,Sangeeta Azad,Bahujan Samaj Party,1,Vocal on LGBTQIA+ Issues,,https://www.outlookindia.com/national/govt-has-no-intention-to-recognise-same-sex-marriages-says-lawyer-citing-independent-research-news-281282,,,,,,,,,,,,,1,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
2110,Bolangir,Orissa,Sangeeta Kumari,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"The (Surrogacy) Bill limits the scope of the eligibility criteria.  I would request the hon. Minister to widen the scope to members of the LGBT community, to widows, to divorcees, to overseas citizens of India, and to persons of Indian origin.",http://164.100.47.194/Loksabha/Debates/Result17.aspx?dbsl=822,https://www.youtube.com/watch?v=Sa-uoGwvZls,http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=816,,,,,,,,,,✓,✓,,,,✓,,GEN,https://pinklistindia.com/map/bolangir
923,Badaun,Uttar Pradesh,Sanghmitra Maurya,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
605,Karnal,Haryana,Sanjay Bhatia,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2717,Parbhani,Maharashtra,Sanjay Haribhau Jadhav,Shiv Sena,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1002,Paschim Champaran,Bihar,Sanjay Jaiswal,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"मैं आभारी हूं कि संविधान में जो केवल पुरुष और स्त्री के तौर पर व्याख्या हुई थी, आज हमारी सरकार ने उभयलिंगियों को सारे अधिकार देकर के, जो 72 साल की देश की गलती थी, उसको सुधारने का काम आज यह लोक सभा कर रही है।",https://www.youtube.com/watch?v=Sa-uoGwvZls,http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=816,,,,,,,,,,✓,,,✓,✓,,,GEN,https://pinklistindia.com/map/paschim-champaran
2747,Kolhapur,Maharashtra,Sanjay Mandlik,Shiv Sena,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2008,Ranchi,Jharkhand,Sanjay Seth,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2706,Akola,Maharashtra,Sanjay Shamrao Dhotre,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2744,Sangli,Maharashtra,Sanjaykaka Patil,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
903,Muzaffarnagar,Uttar Pradesh,Sanjeev Kumar Balyan,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2835,Kurnool,Andhra Pradesh,Sanjeev Kumar Singari,YSR Congress Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1012,Purnia,Bihar,Santosh Kumar,Janata Dal (United),1,Vocal on LGBTQIA+ Issues,"Voted in favour of introducing Shashi Tharoor's private member bill, the Indian Penal Code (Amendment) Bill, 2015, which substituted a new section for Section 377.",http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,,,,,,,,,,,,,✓,✓,,,,,GEN,https://pinklistindia.com/map/purnia
925,Bareilly,Uttar Pradesh,Santosh Kumar Gangwar,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,https://eparlib.nic.in/bitstream/123456789/751504/1/6467.pdf,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2206,Rajnandgaon,Chhattisgarh,Santosh Pandey,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2121,Koraput,Orissa,Saptagiri Sankar Ulaka,Indian National Congress,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,ST,https://www.pinklistindia.com/pinksabha/silentmp
2108,Jajpur,Orissa,Sarmistha Sethi,Biju Janata Dal,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
